"","Yield0","Year","ID1","SeasPr","I.SeasPr.2.","CVPrec","Spell","Spell4","AvgTempK","CVTempK","Yield0lag"
"42-1997",1.54,"17","29",0.0685418185213118,0.00469798088620844,-0.0111940935996393,1.62150306348568,-0.684631444740498,-1.77776487713811,1.3242532299067,NA
"42-1998",2.34,"18","29",-0.0604316993893592,0.00365199029108587,0.108106281095476,0.122068005557634,1.08400386007488,-1.80553343757701,1.86572628676789,1.54
"42-1999",1.04,"19","29",-0.709892866292957,0.50394788161363,0.108106281095476,-0.183372469205487,1.00874278327422,-1.86107055845484,0.566190950301026,2.34
"42-2000",0.37,"20","29",-1.19857882593805,1.43659120198703,0.346707030485706,0.0526497158387431,2.25055055048502,-1.7499963166992,1.21595861853446,1.04
"42-2001",2.48,"21","29",-0.211313047739651,0.0446532041450201,-0.130494468294754,-0.349976364530826,0.557176322470299,-1.97214480021046,0.0247178934398323,0.37
"42-2002",1.58,"22","29",-0.313785157860458,0.0984611252935127,0.346707030485706,1.42713185227279,0.256132015267681,-1.86107055845484,0.782780173045504,2.48
"42-2003",1.63,"23","29",0.247337983076927,0.0611760778725622,-0.249794842989869,0.302555558826751,0.369023630468663,-1.80553343757701,1.97402089814013,1.58
"42-2004",1.75,"24","29",-0.453359238887075,0.205534599484268,0.227406655790591,0.899552850409216,0.293762553668009,-1.80553343757701,1.10766400716222,1.63
"42-2005",2.57,"25","29",-0.387635747568212,0.150261472792767,0.227406655790591,-0.225023443036822,1.04637332167455,-1.77776487713811,2.29890473225685,1.75
"42-2006",2.23,"26","29",-0.293644087940162,0.0862268503822093,-0.0111940935996393,-0.0723032056552608,1.00874278327422,-1.77776487713811,0.24130711618431,2.57
"42-2007",2.43,"27","29",-0.247001610230001,0.0610097954562135,0.46600740518082,1.55208477376679,-0.00728175353460863,-1.83330199801592,1.21595861853446,2.23
"42-2008",2.15,"28","29",-0.977733761022515,0.955963307443232,-0.130494468294754,-0.349976364530826,0.632437399270953,-1.86107055845484,0.566190950301026,2.43
"42-2009",0.96,"29","29",-1.01660249244765,1.03348062765077,0.823908529266165,0.732948955083877,1.19689547527586,-1.61115351450467,1.3242532299067,2.15
"42-2010",3.15,"30","29",0.292567052371628,0.0855954801334229,-0.130494468294754,-0.572114891631277,0.557176322470299,-1.7499963166992,0.566190950301026,0.96
"42-2011",2.9,"31","29",-0.272089609604405,0.0740327556546777,-0.130494468294754,0.191486295276525,0.444284707269317,-1.66669063538248,0.891074784417743,3.15
"42-2012",3.38,"32","29",0.647685916755804,0.419497046763806,-0.607695967075213,0.746832613027655,-0.64700090634017,-1.80553343757701,1.64913706402341,2.9
"42-2013",2.58,"33","29",0.543800398219538,0.295718873103728,-0.607695967075213,-0.141721495374152,-0.0825428303352627,-1.86107055845484,1.64913706402341,3.38
"42-2014",1.85,"34","29",-0.575972418928178,0.331744227365977,0.108106281095476,-0.461045628081051,1.87424516648175,-1.7222277562603,0.349601727556549,2.58
"43-1982",2.25,"2","30",-0.782330047585252,0.612040303354742,-0.428745405032541,-0.891439024338177,1.61083139767946,-0.889170943093101,-0.246018634990765,NA
"43-1983",3.22,"3","30",-0.184811639949787,0.0341553422609296,-0.249794842989869,-0.606824036490723,0.782959552872262,-0.889170943093101,-0.733344386165839,2.25
"43-1984",1.23,"4","30",-0.915543790742301,0.838220432766782,0.108106281095476,0.39279933546131,0.369023630468663,-0.903055223312542,-1.00408091459644,3.22
"43-1985",1.62,"5","30",0.089036240545473,0.00792745213047134,-0.428745405032541,0.108184347613856,-0.534109291139188,-1.04189802550708,-0.733344386165839,1.23
"43-1986",2.25,"6","30",-0.456186055717994,0.208105717431541,-0.428745405032541,-0.634591352378279,0.481915245669645,-0.944708063970911,0.078865199125952,1.62
"43-1987",1.1,"7","30",-0.269616144877352,0.0726928655785251,-0.488395592380098,-0.933089998169511,0.519545784069971,-0.764212421118008,0.24130711618431,2.25
"43-1988",2.7,"8","30",-0.0809261214135208,0.00654903712703592,-0.428745405032541,-0.752602444900394,0.481915245669645,-0.791980981556921,-0.408460552049123,1.1
"43-1989",3.6,"9","30",-0.371734902894294,0.13818683802983,-0.190144655642311,-0.0167685738801481,-0.157803907135917,-1.02801374528763,-0.841638997538078,2.7
"43-1990",2.25,"10","30",-0.00742888380963139,5.51883146570033e-05,-0.905946903813001,-0.960857314057068,-0.534109291139189,-1.02801374528763,-1.22067013734091,3.6
"43-1991",3.15,"11","30",-0.677031120633526,0.458371138306288,0.287056843138148,-0.308325390699491,0.594806860870626,-0.958592344190368,-0.787491691851959,2.25
"43-1992",0.34,"12","30",-0.546997546411261,0.299206315779939,-0.0111940935996388,0.0665333737825216,0.481915245669645,-0.916939503531998,-0.191871329304645,3.15
"43-1993",1.62,"13","30",-0.909890157080464,0.827900097951911,-0.070844280947197,-0.190314298177376,0.707698476071607,-0.944708063970911,-1.22067013734091,0.34
"43-1995",2.52,"15","30",-0.337106396715539,0.113640722706534,-0.249794842989869,-0.537405746771832,0.40665416886899,-0.903055223312542,-1.27481744302703,NA
"43-1997",1.22,"17","30",-0.302831242640648,0.0917067615192788,-0.309445030337426,-0.23196527200871,0.218501476867354,-0.861402382654188,0.512043644614907,NA
"43-1998",2.98,"18","30",0.229670377883684,0.0527484824772344,-0.607695967075213,-0.592940378546945,0.256132015267681,-0.833633822215275,-1.16652283165479,1.22
"43-1999",0.59,"19","30",-0.600707066198718,0.360848979381071,-0.130494468294754,-0.530463917799943,0.858220629672916,-0.916939503532014,-1.22067013734091,2.98
"43-2000",0.54,"20","30",-0.842399905242277,0.709637600352197,-0.190144655642311,-0.308325390699491,1.08400386007488,-0.889170943093101,-1.16652283165479,0.59
"43-2001",1.8,"21","30",-0.136049049616437,0.0185093439015359,-0.309445030337426,-0.724835129012838,1.27215655207652,-0.972476624409809,-1.70799588851599,0.54
"43-2002",1.74,"22","30",-0.150536485874896,0.0226612335795629,-0.0111940935996388,0.0734752027544103,0.0303487848657184,-0.889170943093101,-1.32896474871315,1.8
"43-2003",1.8,"23","30",0.199635449055172,0.0398543125194602,-0.249794842989869,0.510810427983425,-0.496478752738862,-0.833633822215275,-0.300165940676884,1.74
"43-2004",2.25,"24","30",-0.36996814237497,0.136876426372386,-0.249794842989869,-0.454103799109162,0.369023630468663,-0.805865261776377,-0.67919708047972,1.8
"43-2005",1.86,"25","30",-0.28481028534354,0.0811168986374688,-0.249794842989869,-0.39856916733405,0.67006793767128,-0.764212421118008,-0.570902469107481,2.25
"43-2006",1.89,"26","30",-0.314491862068188,0.098905131307116,-0.488395592380098,-0.287499903783823,0.369023630468663,-0.764212421118008,-1.05822822028256,1.86
"43-2007",3.15,"27","30",0.284793306086601,0.0811072271917364,-0.488395592380098,-0.301383561727602,0.218501476867354,-0.875286662873629,-0.949933608910317,1.89
"43-2008",2.2,"28","30",-0.672437543283283,0.452172249616857,-0.309445030337426,-0.773427931816062,1.46030924407815,-0.889170943093101,-1.27481744302703,3.15
"43-2009",2.31,"29","30",-0.594346728329151,0.353248033475565,-0.309445030337426,-0.537405746771832,0.858220629672916,-0.750328140898567,-0.516755163421362,2.2
"43-2010",3.69,"30","30",0.107410549946445,0.0115370262397978,-0.488395592380098,-0.697067813125281,0.594806860870626,-0.764212421118008,-1.49140666577151,2.31
"43-2011",2.47,"31","30",-0.721200133616632,0.520129632728648,-0.309445030337426,-0.544347575743721,0.67006793767128,-0.764212421118008,-1.22067013734091,3.69
"43-2012",1.7,"32","30",0.690088169219586,0.476221681296841,-0.726996341770328,-0.39856916733405,-0.38358713753788,-0.861402382654188,-0.246018634990765,2.47
"43-2013",2.81,"33","30",0.761818646304151,0.580367649856689,-0.488395592380098,-0.516580259856164,0.1432404000667,-0.861402382654188,-0.462607857735242,1.7
"43-2014",2.42,"34","30",-0.66643055751758,0.444129687993193,0.108106281095476,-0.704009642097171,1.23452601367619,-0.805865261776362,-1.05822822028256,2.81
"44-1982",1.08,"2","31",-1.39044901833666,1.93334847259339,0.525657592528378,0.524694085927203,1.00874278327422,0.249340034902083,-0.516755163421362,NA
"44-1983",1.08,"3","31",-1.04133713971819,1.08438303855646,1.4800605900893,0.489984941067758,0.1432404000667,0.277108595340996,-0.787491691851959,1.08
"44-1985",1.35,"5","31",-0.8572406936046,0.734861606771696,0.406357217833263,0.0873588606981887,0.632437399270953,0.082728672268636,-0.67919708047972,NA
"44-1986",1.8,"6","31",-1.30953138655161,1.71487245236378,0.46600740518082,0.378915677517532,0.594806860870626,0.179918633804816,-0.841638997538078,1.35
"44-1987",2.3,"7","31",-1.26218220463372,1.59310391769404,0.823908529266165,-0.093128692570928,1.27215655207651,0.360414276657704,-0.246018634990765,1.8
"44-1988",2.7,"8","31",-1.10600057472546,1.22323727129304,0.287056843138148,0.399741164433199,0.143240400066699,0.41595139753553,-0.0835767179324065,2.3
"44-1989",2.16,"9","31",-1.01942930927857,1.03923611661618,0.70460815457105,0.691297981252542,0.369023630468663,0.082728672268636,-0.841638997538078,2.7
"44-1990",1.5,"10","31",-0.209546287220327,0.0439096464878237,0.167756468443033,0.344206532658086,0.331393092068335,0.0966129524880926,-1.32896474871315,2.16
"44-1991",1.8,"11","31",-1.18762491071824,1.4104529285585,1.18180965335151,0.163718979388969,0.782959552872262,0.249340034902083,-1.05822822028256,1.5
"44-1992",1.8,"12","31",-1.40281634197193,1.96789368930351,1.00285909130884,0.267846413967306,1.30978709047684,0.31876143599935,-0.462607857735242,1.8
"44-1993",0.9,"13","31",-1.4091766798415,1.98577891500911,1.12215946600395,0.476101283123979,0.557176322470299,0.22157147446317,-1.11237552596867,1.8
"44-1995",1.8,"15","31",-0.957239338998354,0.916307152126005,1.42041040274174,0.524694085927203,1.08400386007488,0.235455754682626,-1.11237552596867,NA
"44-1997",0.88,"17","31",-0.996461422527352,0.992935366585234,1.00285909130884,1.37853904946956,0.105609861666373,0.249340034902083,-0.137724023618526,NA
"44-1998",1.8,"18","31",-0.0823395298289802,0.00677979817245752,0.70460815457105,0.0595915448106328,0.557176322470299,0.263224315121524,-1.05822822028256,0.88
"44-1999",1.8,"19","31",-1.41412360929561,1.99974558236724,0.70460815457105,0.573286888730427,1.08400386007488,0.249340034902083,-1.05822822028256,1.8
"44-2000",0.9,"20","31",-1.69786534869908,2.88274674231306,1.12215946600395,0.406682993405088,1.27215655207652,0.290992875560437,-1.05822822028256,1.8
"44-2001",0.9,"21","31",-1.16253691134383,1.35149207023686,0.94320890396128,0.698239810224431,0.707698476071608,0.290992875560437,-1.27481744302703,0.9
"44-2002",1.3,"22","31",-0.644876079181824,0.415865157500923,0.823908529266165,0.163718979388969,0.594806860870626,0.207687194243729,-0.733344386165839,0.9
"44-2003",1.34,"23","31",-0.600353714094853,0.360424582027485,0.70460815457105,0.503868599011536,0.180870938467027,0.263224315121539,-0.570902469107481,1.3
"44-2004",0.45,"24","31",-0.928617818585301,0.862331052994122,1.18180965335151,0.767658099943323,0.782959552872262,0.290992875560437,-0.6250497747936,1.34
"44-2005",1.58,"25","31",-0.988334324138461,0.976804736270228,1.12215946600395,0.399741164433199,1.08400386007488,0.37429855687716,-0.570902469107481,0.45
"44-2006",0.9,"26","31",-1.42154400347677,2.02078735382076,0.883558716613722,0.267846413967306,1.15926493687553,0.388182837096617,-1.32896474871315,1.58
"44-2007",2.7,"27","31",-0.732860753044173,0.537084883352472,1.06250927865639,0.642705178449318,-0.0449122919349363,0.31876143599935,-1.43725936008539,0.9
"44-2008",1.42,"28","31",-1.36924789210477,1.87483979003336,1.18180965335151,0.684356152280653,0.707698476071607,0.249340034902083,-1.22067013734091,2.7
"44-2009",0.82,"29","31",-1.46076608700577,2.13383756094614,1.4800605900893,0.989796627043774,0.180870938467027,0.41595139753553,-0.6250497747936,1.42
"44-2010",2.49,"30","31",-0.797524188051441,0.636044830527109,0.287056843138148,-0.259732587896267,0.93348170647357,0.41595139753553,-1.59970127714375,0.82
"44-2011",2.34,"31","31",-1.68267120823289,2.83138239501595,1.18180965335151,0.448333967236423,0.971112244873897,0.457604238193884,-1.16652283165479,2.49
"44-2012",0.84,"32","31",-0.304244651056107,0.0925648076962523,0.167756468443033,0.39279933546131,-0.00728175353460863,0.263224315121524,-0.516755163421362,2.34
"44-2013",1.31,"33","31",-0.466786618833939,0.217889747522421,0.823908529266165,0.226195440135971,0.594806860870626,0.290992875560437,-0.516755163421361,0.84
"44-2014",1.04,"34","31",-1.18232462916026,1.39789152871896,1.83796171417464,0.996738456015663,0.895851168073243,0.346529996438263,-1.11237552596867,1.31
"46-1981",3.42,"1","32",0.757225068953908,0.573389805052251,-1.3234982152459,-1.21076315704508,-1.02330629034344,-0.0838826903647951,0.0247178934398323,NA
"46-1982",3.24,"2","32",0.408113190335435,0.166556376125767,-0.965597091160558,0.205369953220304,-0.270695522336898,-0.000577009048071635,0.782780173045504,3.42
"46-1983",3,"3","32",0.576308791775104,0.33213182347728,-0.965597091160558,-1.0025082878884,-1.06093682874377,0.110497232707549,1.54084245265118,3.24
"46-1984",2.7,"4","32",-0.524736363867775,0.275348251565174,-0.488395592380098,-0.2389071009806,0.369023630468663,0.082728672268636,0.999369395789981,3
"46-1985",3.15,"5","32",0.791853575132664,0.627032084450381,-0.965597091160558,-0.294441732755713,-1.06093682874377,-0.139419811242605,0.674485561673265,2.7
"46-1986",3.52,"6","32",0.255818433569683,0.0654430709540465,-0.965597091160558,-1.23853047293263,0.594806860870626,-0.0561141299258978,0.457896338928787,3.15
"46-1987",2.9,"7","32",0.164653590772551,0.0271108049542948,-0.965597091160558,-0.585998549575055,-0.759892521541152,0.110497232707549,0.782780173045504,3.52
"46-1988",3.6,"8","32",0.886905291072309,0.786600995332057,-1.20419784055079,-0.294441732755713,-1.58776436634835,-0.000577009048071635,1.43254784127894,2.9
"46-1989",4.05,"9","32",0.487617413705026,0.237770742148379,-0.726996341770328,-0.849788050506842,0.0303487848657184,-0.139419811242605,-0.0835767179324065,3.6
"46-1990",2.97,"10","32",0.268539109308818,0.0721132532283734,-0.846296716465443,-1.23853047293263,-0.0825428303352627,-0.0561141299258978,-0.6250497747936,4.05
"46-1991",3.6,"11","32",0.958282416053009,0.918305188916392,-0.965597091160558,-0.849788050506842,-1.13619790554442,0.0271915513908257,0.566190950301026,2.97
"46-1992",3.67,"12","32",0.319775164369222,0.102256155747363,-0.846296716465443,-0.433278312193495,-0.345956599137553,0.0549601118297387,1.64913706402341,3.6
"46-1993",2.52,"13","32",0.0141255945261247,0.000199532420716483,-0.846296716465443,0.0387660578949652,-0.458848214338534,-0.000577009048071635,-0.191871329304645,3.67
"46-1995",3.6,"15","32",0.230730434195279,0.0532365332639419,-0.726996341770328,-0.280558074811934,-0.0825428303352627,0.0549601118297387,-0.0835767179324065,NA
"46-1997",2.51,"17","32",0.700335380231667,0.490469644804234,-0.846296716465443,-0.488812943968608,-0.233064983936571,0.0549601118297387,0.999369395789981,NA
"46-1998",3.6,"18","32",0.320128516473086,0.102482267059259,-0.726996341770328,-0.433278312193495,-0.00728175353460863,0.16603435358536,1.21595861853446,2.51
"46-1999",2.88,"19","32",0.343096403224302,0.117715141905453,-0.965597091160558,-0.905322682281955,0.632437399270953,-0.0561141299258978,0.0247178934398323,3.6
"46-2000",2.7,"20","32",0.110590718881229,0.012230307102667,-0.607695967075213,0.149835321445191,-0.345956599137553,0.110497232707549,0.457896338928787,2.88
"46-2001",3.06,"21","32",0.610583945849995,0.372812754929749,-0.846296716465443,-1.03027560377596,-0.00728175353460863,-0.0838826903647951,-0.300165940676884,2.7
"46-2002",2.34,"22","32",0.0438071712507722,0.00191906825299448,-0.249794842989869,0.219253611164082,0.256132015267681,-0.000577009048071635,-0.408460552049123,3.06
"46-2003",2.42,"23","32",1.24237750756035,1.54350187129187,-0.965597091160558,-0.835904392563064,-0.308326060737226,0.0271915513908257,1.10766400716222,2.34
"46-2004",2.79,"24","32",0.104937085219391,0.0110117918543418,-0.488395592380098,0.719065297140099,-0.985675751943115,0.0549601118297387,0.566190950301026,2.42
"46-2005",4.05,"25","32",0.150166154514093,0.0225498739615504,-0.488395592380098,-0.488812943968608,0.0679793232660454,0.082728672268636,1.43254784127894,2.79
"46-2008",3.62,"28","32",0.389032176726732,0.151346034528739,-0.846296716465443,-0.794253418731729,-0.38358713753788,-0.000577009048071635,-0.408460552049123,NA
"46-2009",2.55,"29","32",0.0321465518232318,0.00103340079412373,-0.0111940935996393,0.927320166296772,0.594806860870626,0.249340034902083,0.24130711618431,3.62
"47-1982",0.9,"2","33",-1.79150365622327,3.20948535026134,1.8976119015222,2.16296572329304,-0.00728175353460863,1.3461981722389,-0.6250497747936,NA
"47-1983",0.9,"3","33",-1.82860562712908,3.34379853956813,1.53971077743685,1.14251686442533,-0.00728175353460863,1.36008245245835,-0.570902469107481,0.9
"47-1985",0.45,"5","33",-1.61871447743336,2.62023655945234,1.24145984069907,1.26746978591934,-0.233064983936571,1.16570252938599,-0.191871329304645,NA
"47-1986",0.72,"6","33",-1.84238635917981,3.39438749649183,0.883558716613722,1.80893244572669,-0.496478752738862,1.26289249092217,-0.841638997538078,0.45
"47-1987",0.9,"7","33",-1.79645058567738,3.22723470678059,1.59936096478441,1.73257232703591,-0.233064983936572,1.38785101289727,-0.191871329304645,0.72
"47-1992",1.53,"12","33",-1.93355120197694,3.73862025066647,1.59936096478441,1.78116512983913,-0.195434445536244,1.37396673267781,-0.137724023618526,NA
"47-1993",0.54,"13","33",-1.79256371253486,3.21328466349677,1.65901115213197,2.11437292048981,0.0679793232660454,1.29066105136109,-0.787491691851958,1.53
"47-1995",1.35,"15","33",-1.89786263948659,3.601882598359,1.36076021539418,1.85752524852991,0.180870938467027,1.3184296118,-1.00408091459644,NA
